,0,1,2,3,4,5,6,7,8,9
23,67.48806447181386,-82.78383418097684,102.75922563581567,-97.14698289468237,9.461884919159592,66.00218905509483,22.471452886433834,-37.72750611551171,-2.5038345735947374,76.21002930332018
24,65.97865172669205,-95.40103208803865,151.6711266259758,27.462094841083328,-25.10071663875201,-39.651268433910154,13.969132994307175,12.059272714313511,-8.808928358594237,-23.591893713838537
25,260.11427807434484,46.472046625054666,-168.52278802222713,36.62476152227526,-24.215485645673553,-13.13137767224915,97.02470825553287,-16.324715964548634,37.62220670228347,82.85433918259884
26,-42.34066359654751,-63.28188437621231,96.43831734354009,-73.27847068921848,-48.28802686427618,2.4385771917284274,79.68045964581702,-32.106972470555384,3.463795194320692,-36.249762588973425
27,152.37853446184678,-105.34057878912434,1.9704786918138029,-120.55565977281367,105.1753997158155,-22.202388735115655,-27.41233561203643,4.850112075083335,-0.9964179359931375,95.94836087792501
28,37.70906984714952,-26.662368630709878,-109.25566359927045,51.815689495965344,71.21393407731433,50.900647056840576,-18.287891997524305,28.91018706868682,-3.874386192573762,-34.75999901238483
29,-113.19194084202498,-148.77247359682104,69.79430436488055,-84.30928267379518,72.27406218952127,84.4498929109284,-5.644768480478471,-52.091178706556725,-16.325804084830445,104.57721382703615
30,115.06242375569994,107.72759118185067,3.8061521988147256,56.784766495151985,-49.8581395684908,76.27763583041731,-42.37527607779851,66.11836809338276,5.487964347105295,-33.9635723087191
31,186.37129779196383,86.08291539268926,120.7029688322337,85.54594555290505,-37.96545705199171,15.202814160564643,-70.45107916073414,92.3412105694975,186.18522498694426,-19.80591713363295
32,-90.46927114954055,-99.38671604030327,2.7961750304846267,-65.52453872341972,-99.89768027849806,-31.759174119868938,69.0705115013691,88.04373315185214,0.034465006514895424,38.19798977292431
33,48.492344064200026,-54.66273331109302,80.26340780765501,-87.3172433328824,11.285153874173394,-72.30892731910508,-49.2441653697327,58.50261906566911,-29.36369416405625,-15.633903869756004
34,207.86694271903147,253.34958601937976,121.64128855498761,-52.931746280249506,-86.11875814242947,-9.963817797019486,7.254339619508294,-57.57369873411922,-0.004849373384568259,-41.40844774391184
35,-1.4428336396775931,-121.24583444871705,6.37845475555919,-32.03775036218698,122.69076101246337,-112.79580906525162,4.119851399986206,-32.18054062802452,-11.7871531431878,-69.97989817205597
36,-169.26938301120458,-142.90385313253566,11.620232669840792,-80.18330647537219,115.61527455350682,-25.123116199544132,39.514404334724546,-27.29789124821498,-46.30801599802817,-56.305110170294135
37,411.4499007767638,66.18262656027339,48.71135703611581,152.37014145526553,31.74151133529666,60.10939046340811,-19.78949716705006,18.96524475051738,10.362978799928777,60.57977922036752
38,292.9536823226217,105.18917261251048,-41.18491045761727,-67.10634073769609,-17.666820759231527,97.47546486289167,-19.94819731283047,5.058640697401733,-52.16555968266205,-90.73187534575169
39,304.5187659858732,137.79073856511914,27.78054324429035,30.504135032490716,-97.59449741696717,-11.840048176964634,1.1416969931700578,-57.15649178832967,-3.3607657934554096,-11.613615133783862
40,-474.33013870439027,7.776934012991235,149.54133311662744,100.06802084016843,22.560725762362928,46.86587452863435,-33.63122326621599,5.120213788790904,48.53330383744907,-11.626409448629861
41,-89.47235411492368,-82.97668000366676,-33.960404192977386,-49.26040499065056,55.478746817084364,-44.24812018092246,112.29995522634013,-36.79529957346888,0.46494114730432096,-9.846499204562416
42,-227.89187435915082,-117.53181061413129,-40.14343009673638,-35.728921190961984,-149.26069754115852,-45.81065079349771,4.759733246204876,3.2687610004977854,34.830215390430084,10.936339110790769
43,-193.89196284249286,280.15198386488316,251.3820274969188,139.59902743217526,62.37216238676368,-20.904289578781793,-46.80184398089623,116.53678461891022,-145.06581891451577,-25.036116100303996
44,56.4355990129494,-91.77698322298927,-27.36205365934959,-3.205133388532948,6.6228393213918695,110.53002216135154,-20.881748073945033,9.436578580511878,62.55643529069768,141.06755644593707
45,-106.52539723850444,-55.140811853692234,-85.26208086713405,42.67489852020212,21.15111247704609,-18.948432528961597,-9.134597588900268,-37.91473831876213,36.500251559965115,-19.332261980670648
46,90.3400274144582,-162.7595640110343,99.73394971187582,-52.82239863996428,80.62442378922611,27.209340418604835,1.783998398996371,-27.333554232693164,-8.057150271004081,-27.228999565502356
47,133.8353534832862,25.855804651688985,55.065222410713,-64.54252468496973,-36.932822218912825,-51.87944972493748,-27.963038915396012,-7.897888454047688,-39.92765387953806,34.66018761267543
48,-25.40064464731651,11.815838530080343,68.87925974816388,198.10385045288885,-34.03843967835091,-24.256778939514366,5.290783734365132,-49.97916450314414,-0.17628230245089938,-42.21235026036038
49,324.4911000187911,96.96314693852491,13.959281007049809,54.37583433129922,78.62137633466156,-33.24855028803941,7.663142036094308,-32.078170109528585,-24.8785303172373,3.7923652493587707
50,-262.9784830146354,-168.71800511660425,14.693782311390203,169.84305706501658,-20.057148516846805,70.90321888843069,-27.219151609434242,14.105269214133227,-35.267821519766805,2.728138355009674
51,-154.7610784697869,-169.68538598562952,96.14849295225702,-53.008246464026676,3.613888829265596,243.46575809757746,50.092882474392006,-10.315027368046097,-51.79111901853159,-81.76979249201858
52,-318.46984329859976,-208.27291146567177,110.65025845237163,-87.84470427335305,87.431744113705,170.50035749671406,113.0794081884152,67.96854099948783,-6.695713892029361,-33.150159673789624
53,-188.84561695871741,-30.607791524202476,-36.72463977548201,-89.21961620669832,-49.576087489825106,-68.86467670681273,-20.525923937212944,-9.112690995643117,-40.042668786477954,-76.37924655081994
54,216.2046733377438,192.347836028005,1.5646604079471025,42.44383157490213,-75.59372859772513,2.251365126493268,-58.31816783173722,44.20923677749306,130.98574819707065,-39.33747473892918
55,-119.69321242626316,33.412854054062606,31.431420369915735,-36.58862456520105,102.72928433294678,49.74403160697798,6.614388525300298,-61.120809406253116,-25.705408170501133,39.99582435848908
56,-490.6405370302935,113.06694903551367,-65.10515925520514,-74.73096577079859,-120.07087025664367,-59.30759682514741,-29.704482283198825,-57.644581668883276,12.167664517882942,-55.892050007267216
57,-20.463570747399938,148.3847238357184,-102.11556528152286,306.15343923473495,9.377657188251208,-28.73314557151383,-24.443500405923377,31.158503997790007,-69.04873579702854,31.52446313677944
58,-272.69264740841,38.21071944406115,63.697815820438535,-83.29163103660278,-85.61635979559182,-14.401203734465103,-11.362872066624135,-98.12273256158697,-9.846249907976404,156.95722461563298
59,-596.1438256411869,410.36128128807337,5.950045348039669,196.66809826960667,70.4515123369367,-24.97972112081992,1.8040386793844911,-46.70038966561293,-5.849089222869656,-11.20659056525138
60,-3.618241482395337,-119.28663669432598,-17.40563035789758,-42.710736069428066,52.87767500815003,-103.36973075285695,412.1980564553407,280.4602094050318,125.41833483064842,9.321745713311962
61,-30.863540935207347,-117.41349965596967,-75.26630855855008,-50.422454584485514,-6.750855323426111,-7.304573871217237,-4.0558088315570675,-54.134234685492004,3.639958730757705,-0.6962392068710576
62,-47.44803182692276,-110.37356789669069,-56.842010702194266,-37.94728528334807,52.459792019447995,66.3295548722351,-49.36829043047919,44.94191621426633,19.273703438552275,-1.6185150778322812
63,-264.6588095568773,4.266690400491628,231.1310514555124,29.202156183529365,48.07928789927931,207.57648654524326,-21.209942711979373,42.99302894710841,-119.06142228880088,-50.25969657061977
64,274.38508002802854,-24.881890167289527,-126.21366297890053,-30.72603427782497,20.47276908580852,-79.60054588981457,-18.90673736351171,2.4735136559813804,13.468755708493388,-13.670394102838097
65,187.04097682893692,-84.34755738090229,-9.465196966234117,-3.587051201627243,-0.1642488694096829,-57.640464304938384,-23.140164278777434,-1.2867949495321913,21.518052539085126,-31.243885961353175
66,-13.397059816309083,53.36746374169089,-5.7880254081648825,18.128779575430627,37.71651824142607,-45.648342722529314,4.279382395083593,-85.3597469730975,-11.656647791255878,141.81853514977806
67,83.5694557483985,-108.70453791297112,-69.83778909489634,-67.71323146851147,48.710638396701206,56.79352367683297,7.881449438791132,-15.629710033789705,10.741155080323228,-17.225737962303583
68,-233.8439462295828,16.37770448288624,-115.23413002371288,211.88273377646908,-43.822126308475156,-36.185303103777954,-2.0552749940595296,-47.47015998790792,0.47446213551014754,-21.572496186353234
69,-103.03249833441994,-110.74192149157366,-54.35576858219094,-64.88492553282133,94.85601474908825,106.30183095238564,-55.43152017297759,77.08511589025328,94.19586687275518,-46.815878647011324
70,-370.2639703958052,-85.11371136162771,-122.70634168894814,235.86523641631734,-49.92087845272847,-56.112910930327665,-6.497090643248234,22.672859401830053,-62.80482186130112,17.980348573125355
71,-93.32419245718243,-140.58013577836527,-117.40993746600743,-112.66541766153735,30.221206735438713,122.52965751062281,40.26408275563846,-37.35667974826722,-50.284142749365,93.88870048160652
72,-201.37547529591336,21.23642258254482,-147.38204488312257,95.61516130393639,50.65614504379779,91.43084372533956,73.36181882631226,-47.00347424173393,-22.599386516775215,-49.470918382051366
73,-90.90139942986086,-98.12957749108543,149.87605133612098,11.945572580260087,-101.5417995968304,-48.952169842316216,19.22319757057244,28.358490896643854,-4.466220861079911,-54.2308304608993
74,540.6186709920862,-4.458179657326664,54.20804550301862,-5.608123857772884,5.81701566398897,-1.46748310218523,-3.8531059703986577,-15.412312074822983,7.448778352196202,9.644988188876699
75,-13.163071932659648,-42.47619031370268,-152.5792163157764,-37.623368892147816,-140.35184325917004,32.86748922714971,-10.463893787067684,84.86810893447941,94.28170522771471,29.333417904926588
76,-67.41608559085903,-129.92938040578179,-53.08882807534877,-53.48568295278087,27.997556371008617,-10.331235786391165,3.86064232644557,8.079997657945379,1.6058449393964287,-15.301797919374062
77,-206.25945655652498,-25.342956115508525,-160.065522161902,-107.00811045367453,-1.2735077330319762,-92.34653058889202,56.46413550535199,-62.0025136045384,5.287943386484548,-43.65023954331041
78,-314.3870230499564,179.6653621348752,101.30947775335731,-89.3851591770826,-77.91403333010888,-37.03854727527244,-19.027244979527463,-51.56636278758687,-6.804679763303281,-7.908491268032084
79,-101.50027281099162,85.7230390847584,-166.16656655226237,-30.046533388757116,212.68907637349085,51.5302386263449,19.872031504646866,-70.1288209013462,-21.529966358792496,9.187947284146883
80,-44.746902593527714,-89.12589199324206,46.30259987817916,166.55692734266415,3.836193840750135,59.60959655469775,13.844367606903106,-26.923660749997932,17.248607514659025,-11.484124988500126
81,-222.23677140226312,-82.03875463229804,-71.76214330184106,18.338858532256747,-133.49357022602254,-49.608432060432236,-27.37988879927755,-17.941391797815914,-2.6053003115161486,-24.34186682009931
82,280.68479201133215,-15.654432208198907,-113.73351668739873,20.293799298189327,68.71280920649201,-51.709151505450755,2.2378708838436516,-22.45232792715969,-28.51073647585801,-12.83141962179346
83,304.990351374924,-17.597231399907216,-0.8006588878507114,19.855069521581697,-6.740370762200708,-16.702320327088188,-0.20351079785054452,-19.071228019201232,58.18508078895003,-16.769897383174214
84,-31.372490893314247,-48.31629341087567,-95.01252580634895,-45.104231241135665,-106.67180096177268,-63.66505496371959,-23.06722203144833,-21.816431367809386,3.1622738841839024,-38.12764176455715
85,-159.0218413978327,-52.3695677095367,231.32922947622058,104.44117009084961,83.99763042046628,-47.918326536127275,9.220338519832776,-48.03018084175129,-4.684634556614274,-64.49730624042154
86,-242.70610531227015,206.7782217096316,-131.35139482718813,-158.98551402835085,19.756899824180927,483.45268842452333,25.916932482602558,-71.908575893401,-51.33833085531593,-96.47746180756452
87,226.95552638789633,-0.909226296647528,-47.94781098069893,-1.1917381968237655,-0.3803804712703189,15.195986405343106,-52.452079735343695,80.90915670867417,-107.20618973753653,-42.824127597054726
88,15.37542338630844,-82.79862822433516,174.42688945473478,110.87984645508966,-45.22001867349559,-24.172617779534466,-19.427331615789182,-9.77517991733483,-26.342150254652278,-23.496788943507166
89,-141.25403463283115,-10.164232474632467,53.03521473800086,-114.52671484448872,20.000684104164513,24.889791595073216,-1.782977352175685,5.816953725806266,-8.211694722583406,60.13387181424327
90,226.7872615000734,65.55787992146685,59.80812215685346,-7.850575718856167,-70.11481102363794,88.48879071724902,-16.41336971782534,38.4237934342956,-6.43767905831149,21.348870968703558
91,240.37893740673314,-17.627873426140205,-41.89471486704941,-5.801835781124628,-18.267155777145227,-51.240179939935445,-4.0043484565925525,45.81314922468075,52.19369431857721,43.67067350522666
92,-79.28614929568509,-168.2950318321378,51.11252815792433,-60.25359753784073,22.77053665418157,-43.37265450532386,-32.51636416408904,-3.117737188581283,-1.1285799053129535,80.7852524431467
93,291.67476644714804,35.81170386607317,-115.92566238237738,38.66762254310969,-18.102125075876465,27.408778556145716,54.534932558026505,-49.31506632653426,-12.411724116746964,63.083319927322634
94,-446.5351710237219,-38.244660109553976,47.66856819940397,-78.99113860442633,-106.89149086180323,-69.9202938528564,-73.4886228791132,36.839836066445805,-52.1942113442553,-22.941179729298028
95,245.62722708685175,-65.11003862155532,102.19479668619617,18.762999457409226,43.54139507335931,13.840516816956603,-22.048342734340753,27.932854989123857,5.898508933454312,-17.24549829232538
96,3.4287727019482115,-19.581247206949442,-78.01716490445969,-63.757163833794515,-77.53512559479313,-44.581564881606866,41.288004559368666,-3.6747726188016463,63.18912440917952,44.877151779835316
97,183.5407371580991,47.597801364944935,-167.63989549680343,-62.216549145077735,-49.448712947136535,116.44246819995774,-27.812139166975015,-0.7008553705314913,71.24325670213527,-12.601107512061192
98,-104.40723239260687,100.86598894089624,62.23032170468766,67.41076761803576,-42.74040011546505,-24.50880535848666,59.47308170925603,-10.22385617568671,-0.8247452562131751,34.53610573037717
99,-98.20304742665189,-90.68411594600079,36.39847468593459,-77.49357884131213,6.209548342462889,24.29491571705077,-17.119051887334816,-14.364819649986647,-6.699169495235139,-21.157104765433303
100,293.37662927225966,112.82554507636371,-3.855673188393558,49.462459698002604,23.909770372409252,125.09285855312453,16.78768633231719,-60.86802544573127,-23.76675075098215,10.34596199799076
101,-172.74834155984342,-65.23896118107531,-74.17413811057118,-4.359428854011544,-45.23785041375736,-7.154893089465775,-12.941391985419672,-34.4430740491372,39.44985911820587,-41.56053959923349
102,-88.29048314479965,-25.159210902931353,-132.2577462969405,28.007398169678858,-147.07466470350127,-44.406326295346545,-8.461722224666614,2.1758815740339617,11.840513306417353,-43.01905920987843
103,-160.09625844316605,-95.55536042426215,41.73565826255875,-17.213963191505076,-77.68257826146372,-48.73597200847601,-12.10932193013448,-18.17727928601731,48.93958295521992,4.850988935701792
104,298.38841981883934,-41.36678089743402,-28.41773631995204,-40.77124688817986,4.447678001649672,-2.1262488145430205,29.34579558131037,-10.939883231002689,-21.098327711180914,-24.1363850844478
105,-266.90061276715016,-90.46844796278533,-71.91815712375842,51.55190029085129,-44.313506924346136,-60.07411030774793,16.06826767603364,48.31032008818105,46.719521140140806,7.727352655608489
106,-137.07703968640348,-92.73448653343486,86.71506624301445,37.06609441868603,75.6620353752049,-20.144247634527698,6.5791327511859885,-26.986257435493517,-53.60627300569525,-37.859422253950996
107,-1.6821712254207517,-34.82796466943566,-94.84000977910719,-52.121098266423836,-126.47216496491401,58.953387969718506,42.72071238767239,-28.265920732385418,32.22046492183525,29.964041727566094
108,210.11135634377428,-44.593071623293774,72.69243984542432,-33.752640176326665,-91.33476953893334,-35.85458292491795,34.453188351990754,-40.28090551510708,16.903054764604324,8.530673127619771
109,614.2006680324353,81.36418171202509,-69.05788692474746,-4.703353623151638,-14.404639463241123,-6.728499984915202,8.726314398089816,2.8454943234119905,50.09485654478572,-16.61389223407637
110,14.541640282053551,-154.6943445682412,115.64882836615558,-6.468621811454145,-10.069318881439226,140.00977838907926,-5.27023926125473,-33.8076491090664,-24.98828042995352,0.26464303152160984
111,-140.8695797929242,-47.19937902153075,-78.4471611561343,-99.30150925141814,307.49575677074625,-140.70206306616691,2.6617219916389394,-34.050194643703996,69.82813439791573,46.66689242703853
112,-291.2092167285424,-10.807296794849169,7.907125332821321,5.0646295759102316,47.90742234696181,-77.82029634278403,28.420452296165003,31.12612335601874,-68.95524233825894,86.67486291513032
113,181.94809208995792,-105.60967756090976,73.57127047196242,-106.73859584758222,89.37070515335739,-93.89204037285394,-55.23189796171017,83.18810977266232,41.18682546496235,-31.326892197695525
114,-275.39532886321086,-32.489537317478145,31.689824288939313,181.09517942656697,59.109607111637324,8.090867501711463,-8.278091896387611,-19.929791222159665,48.533621523627765,-65.39165285153304
115,275.6698105234956,-113.41351554656558,97.09217785575797,-10.395081344871766,14.302722711468586,45.730708622331704,0.14059756971420828,-13.387717865791265,0.4553534684990037,11.15169504905326
116,-417.5296456772737,-144.63841942641682,-73.70365356633442,-8.044754892572966,-85.05518798844929,-83.321421161365,-26.8836287775067,-29.395998513329772,-25.524654229446238,-57.45094879252459
117,-220.93669991326075,44.51562852546135,-104.59203495771989,239.67441925970672,-38.769707135216066,-36.108198363873946,6.813413206209233,-59.802294754886184,-8.292890212938733,-21.303060000398677
118,123.73665383683486,96.8937813565233,-43.48493426278259,-28.549313238454157,-129.99050619362163,-16.505231129141283,-36.14380960119026,79.87406908070095,86.92308298892189,-4.846332279117197
119,-335.4341584281308,-48.38004705896224,154.40949787336126,-24.631645166533957,-3.5789601455255293,-61.15422744957452,78.44962991094513,-22.99432519646149,-5.999483767371475,-21.994009814768795
120,75.7395995457139,-43.48722998524599,70.67315552327639,-85.24320697767612,-24.51897303259044,65.89563686987421,-12.073070213846588,25.088279486627535,-3.8324230379089608,-18.724292602263027
121,385.9274416805086,-60.686888578440914,-6.119589730571881,-53.46059037129212,135.69561847523474,-49.09875395110864,-4.340486094930116,2.1259750107105884,18.912259811293747,43.66596866165285
122,-124.68132382457785,325.83352412964524,-47.408077872004554,-78.25429725782473,-95.3522574172677,-25.96135781521516,-13.828877592985693,-55.629785054919154,-8.605549366070822,-6.187787804487486
123,-339.6554562506565,-66.63510925301594,-148.01995698073196,-79.78150130396669,-91.04661972106987,209.333913230027,24.682893560996053,92.159525213564,35.4798253967415,-33.861203756481146
124,-1.395609363082955,-75.70453486686156,71.6977228177566,-66.51117274890683,-48.60032243887153,-53.14672425269328,-59.42813416422534,61.33109054184582,-37.70209873395189,18.2392846423119
125,-39.64627553848468,-60.40665487270189,-91.60449490804736,48.55583711456144,3.5795085785531846,-15.11264433562641,5.94513597355839,-0.09980242326931042,-64.11683699996857,-7.37889989350013
126,59.87692059998961,6.065008642981617,-1.417139426530212,-91.87359671890972,50.68889902874476,-64.83125204938962,-12.207653903595586,-40.455919812230825,25.811291078797062,-6.007555187825439
127,136.66829765834458,8.201120230734627,-95.12111526399788,2.0974431277401564,-69.24952216665035,29.78354798366402,86.31322785342876,56.88287199670699,-56.85353007035662,-23.239984507275075
128,-18.783758081833884,-56.579115355606504,-203.91917458580656,-124.65074167933965,71.82778816844494,380.27422371302356,-34.496580954499066,8.466936197443397,72.28148868403255,9.325249049911246
129,76.08803350890751,147.9682684096938,61.13965419280648,-44.66924339469099,-107.71643227229193,-27.669389106229186,-28.266145931575146,20.48370879526719,-74.94637911439314,-24.99740051088245
130,141.03129163308938,-18.509900180286564,-119.76929766001857,-62.275986634234556,-59.25778904692867,154.79981538868077,37.94064679618679,-23.090173897883254,24.193980628666218,14.888154372712455
131,111.92923946582671,-39.30992671362512,20.48185920010971,184.5090079791897,43.41559210964562,66.298926163748,68.86763020566065,4.762287732383975,-45.7958264956794,34.224067983416795
132,144.70858526899414,-64.6506968510913,-82.50522395770321,37.052470690206256,-4.0407608771914765,22.58939004450129,10.51304483647579,-46.599761484573115,-29.737063119966503,18.846332681519904
133,211.04120006865836,-137.78107322315182,151.9701943048765,-40.129540669690336,-16.758913102942326,-37.395829382453734,-11.923751655966047,-22.718762401055788,13.159591759142819,-5.328928899071636
134,-551.1509248887525,194.2185270516925,-63.9430377999046,316.24027227502125,128.19451483176772,161.06260223356358,-39.824219938868254,56.31628824572697,112.66525572826733,-19.231448437413054
135,173.7450096897408,-82.50308459558146,49.87785273348363,-49.14788679603961,-85.28216384196998,21.13673146398105,115.05363975807663,-18.590416592119556,5.557220916274924,-18.216149351032747
136,-343.82214885523376,130.8230641346007,-91.88124159886898,-98.80178044183803,-77.13558107679624,136.28367574673368,45.80840678286869,-33.54311006350205,-25.4619828837012,-24.24532775331306
137,13.531381880463474,158.62454386992502,-127.55304653113775,-16.782963368758164,66.56632188102374,-82.33717335120907,13.306607913828806,-67.62397717043403,-9.20867030866572,-26.53673285375885
138,136.74948430134654,-126.71917752765091,-13.44211135550483,-0.6407124041997692,48.06350838373716,12.297545215442852,8.641531260053382,12.250139789432254,-29.823121156384882,-16.211539276885265
139,509.0809894712494,84.52011578194579,-51.76733621613582,-55.015184852773814,-5.655246225952838,-18.496175835732682,13.367789748535495,-14.438533645758548,2.934227396610749,4.350490234245901
140,61.318154922909336,-97.05122577080746,-27.90898344624891,-34.630222635211645,-28.132312108290392,119.9742610518969,-12.13639356026196,-0.6020578877405529,38.71112603070429,67.16444779115952
141,11.525774538273174,-152.53471729200362,32.80717426605298,-38.37497627017171,17.959720678526665,121.17886805810772,22.700565052407136,-20.404417360221203,-18.874361693383012,28.245521788961007
142,648.5291972840569,218.924649840789,-48.13396581762607,-6.92574888409935,15.586178437001394,-0.7652990656897266,26.702780859569494,-62.580010973021174,-4.504481712600722,-36.22289534455281
143,-50.24465629597416,-99.69149381210838,-66.4791223473499,-119.41915393714665,96.57241220617536,-119.14237127109286,35.225250752937434,-53.7822948861187,3.8117025346313382,-12.526085163526368
144,-115.80318478554977,-135.07648743151148,-14.590517400253637,35.3341275530009,-43.123642809498925,-26.03840317093629,-33.823327500008396,44.79906613905893,49.49555367032085,-19.00793275260414
145,212.5224835549955,-22.57008451425224,-80.11422352468827,6.0976693707424205,58.268029257272524,270.7382100649828,-2.136376703157539,-13.670551430255856,34.14484887399207,-47.10757983114883
146,-436.22160241837315,-138.91835966698952,174.66920763038067,166.0795525422051,30.16478877376175,96.03750137078856,-1.1804002438373968,-8.422388412791287,-78.89178764946693,-40.78249800228266
147,16.27612649852993,-169.65064110603302,-38.53792491226435,-64.61569964694053,109.34555684045394,-92.26443769327169,27.03504931976047,-36.68223219076937,3.8447658387140535,68.50203136131734
148,-265.3880356951006,151.55974466099843,-79.87185402199052,-69.2749729284712,-108.49528017657028,-33.86847299072634,-91.46036199866529,117.59073388192215,12.420926742496144,-6.525144448891845
149,-122.57123030633976,-94.95569458855033,-27.913743403993514,-50.90181790266097,49.91141132415583,-22.313847549518076,-40.63363213505115,49.21141942408321,-73.1106880547457,-33.46158213273927
150,21.87658234618621,210.30964890273756,140.53496947980457,-80.04510974577833,-48.36653375613102,-7.709290091984218,-69.53669291404587,48.8472443297602,126.76248231956686,76.17981924172321
151,304.2725479533676,77.46603523059177,-81.34915654133545,9.499167569697274,-18.422045610272686,89.81959880162678,-3.531706977837679,-23.726683476649363,45.44938417561433,-62.63172797449607
152,-123.65581102076716,-161.61947847327912,-41.1391025642267,6.708206046801227,155.28143670402744,-96.34158454548786,48.019137437674026,-34.03933323257264,-26.400920529389936,-7.147988362754686
153,-46.315692032417196,163.25283646928148,-134.28068347063387,-128.95853983591132,75.2359018683568,57.0476343635181,-45.76055369779226,24.277317531368602,93.08273302435062,17.497017573992874
154,556.5633879052654,101.33470270405988,1.4830084517174793,37.17681857212975,-91.55661157209683,-22.202021426334824,28.9880882531227,-25.07642514671219,-20.703282952471877,-37.71638257892689
155,-486.3855305385284,67.05484420063864,58.755918502993836,127.89700848345025,-17.225046753099377,-44.17911166437729,-13.878166316841888,-45.906354720344815,-6.207088457809363,-30.091471411753233
156,26.26833942321212,-79.26816236354358,70.413363544955,-31.48919561448765,-54.75787754686775,-52.3877808533257,9.65489259567477,27.72054982355065,-30.67801912029165,-31.43353518044594
157,151.67283020531016,17.289832276877867,24.649539433355972,-53.693680140636154,-56.016262283529834,-46.071889150498485,-12.665664567222471,-50.18941204563298,-2.1389393613649696,1.2819231617917886
